User name,AWS access key,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
terraform-admin,AKIA4JX3H7RH5MBWTNE2,2025-12-13T05:08:57Z,ec2.amazonaws.com,AuthorizeSecurityGroupIngress,ap-south-1,223.178.87.231,APN/1.0 HashiCorp/1.0 Terraform/1.13.4 (+https://www.terraform.io) terraform-provider-aws/6.20.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go-v2/1.39.6 ua/2.1 os/windows lang/go#1.24.8 md/GOOS#windows md/GOARCH#amd64 api/ec2#1.262.0 m/n,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0a937e9ad14e47945""}]",e7af3b6a-3af6-424c-a2ba-6eff1c0200d4,3272fa2b-2a4e-4532-896e-68278c0562b3,false,AwsApiCall,845561723983,Management
terraform-admin,AKIA4JX3H7RH5MBWTNE2,2025-12-13T05:08:57Z,ec2.amazonaws.com,AuthorizeSecurityGroupEgress,ap-south-1,223.178.87.231,APN/1.0 HashiCorp/1.0 Terraform/1.13.4 (+https://www.terraform.io) terraform-provider-aws/6.20.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go-v2/1.39.6 ua/2.1 os/windows lang/go#1.24.8 md/GOOS#windows md/GOARCH#amd64 api/ec2#1.262.0 m/n,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0a937e9ad14e47945""}]",76c9eb6d-7d18-4eea-aea1-f85740477769,9ab55dd8-6ffa-4fb9-8913-e1790dac0e4d,false,AwsApiCall,845561723983,Management
terraform-admin,AKIA4JX3H7RH5MBWTNE2,2025-12-13T05:08:56Z,ec2.amazonaws.com,RevokeSecurityGroupEgress,ap-south-1,223.178.87.231,APN/1.0 HashiCorp/1.0 Terraform/1.13.4 (+https://www.terraform.io) terraform-provider-aws/6.20.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go-v2/1.39.6 ua/2.1 os/windows lang/go#1.24.8 md/GOOS#windows md/GOARCH#amd64 api/ec2#1.262.0 m/n,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0a937e9ad14e47945""}]",14796fa5-936f-4db3-957f-057d8422582d,3af27dec-ccf0-4a38-ba7a-df08fe602183,false,AwsApiCall,845561723983,Management
terraform-admin,AKIA4JX3H7RH5MBWTNE2,2025-12-13T05:08:56Z,ec2.amazonaws.com,RevokeSecurityGroupEgress,ap-south-1,223.178.87.231,APN/1.0 HashiCorp/1.0 Terraform/1.13.4 (+https://www.terraform.io) terraform-provider-aws/6.20.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go-v2/1.39.6 ua/2.1 os/windows lang/go#1.24.8 md/GOOS#windows md/GOARCH#amd64 api/ec2#1.262.0 m/n,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0a937e9ad14e47945""}]",772c99ff-62db-40f4-afa5-8f567f357b80,428b4035-07bc-4fe1-a205-9783af42aa90,false,AwsApiCall,845561723983,Management
terraform-admin,AKIA4JX3H7RH5MBWTNE2,2025-12-13T05:08:55Z,ec2.amazonaws.com,CreateSecurityGroup,ap-south-1,223.178.87.231,APN/1.0 HashiCorp/1.0 Terraform/1.13.4 (+https://www.terraform.io) terraform-provider-aws/6.20.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go-v2/1.39.6 ua/2.1 os/windows lang/go#1.24.8 md/GOOS#windows md/GOARCH#amd64 api/ec2#1.262.0 m/n,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""practice-lab-sg""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0a937e9ad14e47945""}]",cfe516a1-7c16-46b1-ac2d-5047adb24c5b,35c83960-d15e-406f-b40c-e512541604be,false,AwsApiCall,845561723983,Management
terraform-admin,AKIA4JX3H7RH5MBWTNE2,2025-12-13T05:07:20Z,ec2.amazonaws.com,DeleteSecurityGroup,ap-south-1,223.178.87.231,APN/1.0 HashiCorp/1.0 Terraform/1.13.4 (+https://www.terraform.io) terraform-provider-aws/6.20.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go-v2/1.39.6 ua/2.1 os/windows lang/go#1.24.8 md/GOOS#windows md/GOARCH#amd64 api/ec2#1.262.0 m/n,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0fbe20eaeba9528a7""}]",92f07f7c-2838-47c4-9839-e23ee2ddd8fd,d496f58a-ff57-475a-8d7a-538eff34d859,false,AwsApiCall,845561723983,Management
terraform-admin,AKIA4JX3H7RH5MBWTNE2,2025-12-13T05:06:09Z,ec2.amazonaws.com,TerminateInstances,ap-south-1,223.178.87.231,APN/1.0 HashiCorp/1.0 Terraform/1.13.4 (+https://www.terraform.io) terraform-provider-aws/6.20.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go-v2/1.39.6 ua/2.1 os/windows lang/go#1.24.8 md/GOOS#windows md/GOARCH#amd64 api/ec2#1.262.0 m/n,,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-089ef5eae3fffb38e""}]",d87d1de7-93ed-4cb5-a5e5-1846229492cc,6aafc02b-4f87-4a3e-abd0-4aa5b99a0030,false,AwsApiCall,845561723983,Management
terraform-admin,AKIA4JX3H7RH5MBWTNE2,2025-12-13T05:06:09Z,ec2.amazonaws.com,TerminateInstances,ap-south-1,223.178.87.231,APN/1.0 HashiCorp/1.0 Terraform/1.13.4 (+https://www.terraform.io) terraform-provider-aws/6.20.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go-v2/1.39.6 ua/2.1 os/windows lang/go#1.24.8 md/GOOS#windows md/GOARCH#amd64 api/ec2#1.262.0 m/n,,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-04a315075ea15f57f""}]",3126b65a-424f-4184-8bc3-c023dd7e55d8,c36c8bb4-a3be-431e-aa7a-2f5fc4a15793,false,AwsApiCall,845561723983,Management
i-089ef5eae3fffb38e,ASIA4JX3H7RHVMEIZG2H,2025-12-13T04:57:18Z,ssm.amazonaws.com,RegisterManagedInstance,ap-south-1,3.110.194.199,aws-sdk-go/1.55.5 (go1.23.8; linux; amd64) amazon-ssm-agent/3.3.2299.0,,[],a54381b0-39e9-47d9-be37-9d7ca2d2ebc3,716b05d4-3a76-47bc-92fa-c3da207affdb,false,AwsApiCall,845561723983,Management
i-04a315075ea15f57f,ASIA4JX3H7RHY6US5FOI,2025-12-13T04:57:17Z,ssm.amazonaws.com,RegisterManagedInstance,ap-south-1,3.110.47.83,aws-sdk-go/1.55.5 (go1.23.8; linux; amd64) amazon-ssm-agent/3.3.2299.0,,[],6901c753-5136-4d3e-ab63-4870e6efc269,ca71e4ec-23a8-4f74-b809-842be4657950,false,AwsApiCall,845561723983,Management
,,2025-12-13T04:57:01Z,ec2.amazonaws.com,SharedSnapshotVolumeCreated,ap-south-1,ec2.amazonaws.com,ec2.amazonaws.com,,[],,353dc058-ac04-39d9-ae50-1df60981c48e,false,AwsServiceEvent,845561723983,Management
,,2025-12-13T04:57:01Z,ec2.amazonaws.com,SharedSnapshotVolumeCreated,ap-south-1,ec2.amazonaws.com,ec2.amazonaws.com,,[],,6f3c9553-9e93-3a67-8b42-59977ae3995c,false,AwsServiceEvent,845561723983,Management
terraform-admin,AKIA4JX3H7RH5MBWTNE2,2025-12-13T04:56:59Z,ec2.amazonaws.com,RunInstances,ap-south-1,223.178.87.231,APN/1.0 HashiCorp/1.0 Terraform/1.13.4 (+https://www.terraform.io) terraform-provider-aws/6.20.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go-v2/1.39.6 ua/2.1 os/windows lang/go#1.24.8 md/GOOS#windows md/GOARCH#amd64 api/ec2#1.262.0 m/n,,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0e60e485b06b7b87e""},{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-02b8269d5e85954ef""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-01c3fd9fcc2c78ed6""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-089ef5eae3fffb38e""},{""resourceType"":""AWS::EC2::KeyPair"",""resourceName"":""mumbaikeypair""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""practice-lab-sg""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0fbe20eaeba9528a7""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-090ef1913eda7c7ef""}]",4545ec2c-5e24-4801-bdd6-3dbac378845e,09811952-2c50-4fd0-86fd-77dced6a7ed2,false,AwsApiCall,845561723983,Management
terraform-admin,AKIA4JX3H7RH5MBWTNE2,2025-12-13T04:56:59Z,ec2.amazonaws.com,RunInstances,ap-south-1,223.178.87.231,APN/1.0 HashiCorp/1.0 Terraform/1.13.4 (+https://www.terraform.io) terraform-provider-aws/6.20.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go-v2/1.39.6 ua/2.1 os/windows lang/go#1.24.8 md/GOOS#windows md/GOARCH#amd64 api/ec2#1.262.0 m/n,,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0e60e485b06b7b87e""},{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-02b8269d5e85954ef""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-09e7a73e07488d3af""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-04a315075ea15f57f""},{""resourceType"":""AWS::EC2::KeyPair"",""resourceName"":""mumbaikeypair""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""practice-lab-sg""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0fbe20eaeba9528a7""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-090ef1913eda7c7ef""}]",021c2653-e90a-4f7f-804e-f7b38572fb98,724f1c2a-2f5f-4959-b02a-12b471a61f21,false,AwsApiCall,845561723983,Management
terraform-admin,AKIA4JX3H7RH5MBWTNE2,2025-12-13T04:56:58Z,ec2.amazonaws.com,AuthorizeSecurityGroupEgress,ap-south-1,223.178.87.231,APN/1.0 HashiCorp/1.0 Terraform/1.13.4 (+https://www.terraform.io) terraform-provider-aws/6.20.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go-v2/1.39.6 ua/2.1 os/windows lang/go#1.24.8 md/GOOS#windows md/GOARCH#amd64 api/ec2#1.262.0 m/n,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0fbe20eaeba9528a7""}]",d2ab2e82-7408-4ba1-b0c7-30f01bcf66d3,a746f035-fcf9-40b1-91f3-f25e331ec73a,false,AwsApiCall,845561723983,Management
terraform-admin,AKIA4JX3H7RH5MBWTNE2,2025-12-13T04:56:57Z,ec2.amazonaws.com,AuthorizeSecurityGroupIngress,ap-south-1,223.178.87.231,APN/1.0 HashiCorp/1.0 Terraform/1.13.4 (+https://www.terraform.io) terraform-provider-aws/6.20.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go-v2/1.39.6 ua/2.1 os/windows lang/go#1.24.8 md/GOOS#windows md/GOARCH#amd64 api/ec2#1.262.0 m/n,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0fbe20eaeba9528a7""}]",a832a028-7de4-44b4-baa2-d8d97e1d270b,32aaa9d4-31d0-43b4-b969-d01692318742,false,AwsApiCall,845561723983,Management
terraform-admin,AKIA4JX3H7RH5MBWTNE2,2025-12-13T04:56:57Z,ec2.amazonaws.com,RevokeSecurityGroupEgress,ap-south-1,223.178.87.231,APN/1.0 HashiCorp/1.0 Terraform/1.13.4 (+https://www.terraform.io) terraform-provider-aws/6.20.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go-v2/1.39.6 ua/2.1 os/windows lang/go#1.24.8 md/GOOS#windows md/GOARCH#amd64 api/ec2#1.262.0 m/n,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0fbe20eaeba9528a7""}]",96b73c1c-62b9-4ac7-a684-dc19f6b453fa,9f9db0f7-88b6-4f88-b3cf-744ab496240e,false,AwsApiCall,845561723983,Management
terraform-admin,AKIA4JX3H7RH5MBWTNE2,2025-12-13T04:56:57Z,ec2.amazonaws.com,RevokeSecurityGroupEgress,ap-south-1,223.178.87.231,APN/1.0 HashiCorp/1.0 Terraform/1.13.4 (+https://www.terraform.io) terraform-provider-aws/6.20.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go-v2/1.39.6 ua/2.1 os/windows lang/go#1.24.8 md/GOOS#windows md/GOARCH#amd64 api/ec2#1.262.0 m/n,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0fbe20eaeba9528a7""}]",e74c3091-f93e-48f8-b146-570258cdcafd,a1da2a82-0630-4473-bb91-86acbb3325de,false,AwsApiCall,845561723983,Management
terraform-admin,AKIA4JX3H7RH5MBWTNE2,2025-12-13T04:56:56Z,ec2.amazonaws.com,CreateSecurityGroup,ap-south-1,223.178.87.231,APN/1.0 HashiCorp/1.0 Terraform/1.13.4 (+https://www.terraform.io) terraform-provider-aws/6.20.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go-v2/1.39.6 ua/2.1 os/windows lang/go#1.24.8 md/GOOS#windows md/GOARCH#amd64 api/ec2#1.262.0 m/n,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""practice-lab-sg""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0fbe20eaeba9528a7""}]",192ebd87-76f3-44c4-b5ee-68178b25803d,599101a0-f91e-486e-b13e-69f07078a984,false,AwsApiCall,845561723983,Management
terraform-admin,AKIA4JX3H7RH5MBWTNE2,2025-12-13T04:28:32Z,ec2.amazonaws.com,DeleteSecurityGroup,ap-south-1,223.178.87.231,APN/1.0 HashiCorp/1.0 Terraform/1.13.4 (+https://www.terraform.io) terraform-provider-aws/6.20.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go-v2/1.39.6 ua/2.1 os/windows lang/go#1.24.8 md/GOOS#windows md/GOARCH#amd64 api/ec2#1.262.0 m/n,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0b0a14b3e3c21b2cd""}]",89f23556-28cf-4f49-a7f4-d8d031be3b23,3f2568af-b624-4bbe-95ad-4aac2a2004a9,false,AwsApiCall,845561723983,Management
ElasticLoadBalancing,,2025-12-13T04:28:27Z,ec2.amazonaws.com,DeleteNetworkInterface,ap-south-1,elasticloadbalancing.amazonaws.com,elasticloadbalancing.amazonaws.com,,"[{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-01ae9b9667e9f5b57""}]",18c1cdfc-15c1-4883-a739-9975d49897cb,cc421693-fe47-41d9-a90b-64495ae7fac3,false,AwsApiCall,845561723983,Management
terraform-admin,AKIA4JX3H7RH5MBWTNE2,2025-12-13T04:28:21Z,ec2.amazonaws.com,DeleteSecurityGroup,ap-south-1,223.178.87.231,APN/1.0 HashiCorp/1.0 Terraform/1.13.4 (+https://www.terraform.io) terraform-provider-aws/6.20.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go-v2/1.39.6 ua/2.1 os/windows lang/go#1.24.8 md/GOOS#windows md/GOARCH#amd64 api/ec2#1.262.0 m/n,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0b0a14b3e3c21b2cd""}]",5394bd96-3749-4908-9b3b-4a6b4b7ae38f,046aa373-1760-4d57-9106-dc6e12f7f1bd,false,AwsApiCall,845561723983,Management
ElasticLoadBalancing,,2025-12-13T04:28:20Z,ec2.amazonaws.com,DeleteNetworkInterface,ap-south-1,elasticloadbalancing.amazonaws.com,elasticloadbalancing.amazonaws.com,Client.InvalidParameterValue,"[{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-01ae9b9667e9f5b57""}]",cbebd644-688c-4f29-ab20-b9d3053c532b,b43c8aec-2960-4cf2-97c4-3fa383eff715,false,AwsApiCall,845561723983,Management
ElasticLoadBalancing,,2025-12-13T04:28:18Z,ec2.amazonaws.com,DeleteNetworkInterface,ap-south-1,elasticloadbalancing.amazonaws.com,elasticloadbalancing.amazonaws.com,,"[{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-087905b1dba94bf6e""}]",114bda84-777e-4d62-9b24-a107e25c4969,fcf03d77-c880-4149-b4b2-c7e919312d8e,false,AwsApiCall,845561723983,Management
terraform-admin,AKIA4JX3H7RH5MBWTNE2,2025-12-13T04:28:11Z,ec2.amazonaws.com,DeleteSecurityGroup,ap-south-1,223.178.87.231,APN/1.0 HashiCorp/1.0 Terraform/1.13.4 (+https://www.terraform.io) terraform-provider-aws/6.20.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go-v2/1.39.6 ua/2.1 os/windows lang/go#1.24.8 md/GOOS#windows md/GOARCH#amd64 api/ec2#1.262.0 m/n,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0b0a14b3e3c21b2cd""}]",2afab1ee-7f83-4373-80d5-8e5b2343d31c,642a7aad-93e4-441a-b4b4-ca278e18db47,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RH6E7GLVNP,2025-12-13T04:28:10Z,elasticloadbalancing.amazonaws.com,DeleteTargetGroup,ap-south-1,223.178.87.231,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,"[{""resourceType"":""AWS::ElasticLoadBalancingV2::TargetGroup"",""resourceName"":""arn:aws:elasticloadbalancing:ap-south-1:845561723983:targetgroup/Centos-tg-Mumbai-13-Dec-25/d6f6046db103aab8""}]",afee1780-d3ff-4f83-a858-1c76a8b3d91c,ee0699fe-fd11-46c8-8982-271500c4b086,false,AwsApiCall,845561723983,Management
ElasticLoadBalancing,,2025-12-13T04:28:08Z,ec2.amazonaws.com,DeleteNetworkInterface,ap-south-1,elasticloadbalancing.amazonaws.com,elasticloadbalancing.amazonaws.com,Client.InvalidParameterValue,"[{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-087905b1dba94bf6e""}]",0f5ba1ff-f5e6-49de-a299-f2b233c37e13,fd68265b-543a-420f-927b-ecdaee8eab39,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RH6E7GLVNP,2025-12-13T04:28:03Z,elasticloadbalancing.amazonaws.com,DeleteLoadBalancer,ap-south-1,223.178.87.231,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,"[{""resourceType"":""AWS::ElasticLoadBalancingV2::LoadBalancer"",""resourceName"":""arn:aws:elasticloadbalancing:ap-south-1:845561723983:loadbalancer/app/Centos-ALB-Mumbai-13-Dec-25/0477f8338ab98f3c""}]",7f853031-3d2b-4515-a997-2cc6e3cf7ed0,a1e0f27f-7900-42ae-ba34-ebd7affaa2a1,false,AwsApiCall,845561723983,Management
terraform-admin,AKIA4JX3H7RH5MBWTNE2,2025-12-13T04:28:01Z,ec2.amazonaws.com,DeleteSecurityGroup,ap-south-1,223.178.87.231,APN/1.0 HashiCorp/1.0 Terraform/1.13.4 (+https://www.terraform.io) terraform-provider-aws/6.20.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go-v2/1.39.6 ua/2.1 os/windows lang/go#1.24.8 md/GOOS#windows md/GOARCH#amd64 api/ec2#1.262.0 m/n,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0b0a14b3e3c21b2cd""}]",33318218-c1d0-4918-a06f-53cafd8ef6b0,4af54766-64cc-47a3-b71d-5949fe76ca7a,false,AwsApiCall,845561723983,Management
terraform-admin,AKIA4JX3H7RH5MBWTNE2,2025-12-13T04:27:51Z,ec2.amazonaws.com,DeleteSecurityGroup,ap-south-1,223.178.87.231,APN/1.0 HashiCorp/1.0 Terraform/1.13.4 (+https://www.terraform.io) terraform-provider-aws/6.20.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go-v2/1.39.6 ua/2.1 os/windows lang/go#1.24.8 md/GOOS#windows md/GOARCH#amd64 api/ec2#1.262.0 m/n,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0b0a14b3e3c21b2cd""}]",27216ae4-155f-4180-92a2-d3994d60a1ad,c2d31d0b-5a73-4846-ae73-2fed6cc9c6d5,false,AwsApiCall,845561723983,Management
terraform-admin,AKIA4JX3H7RH5MBWTNE2,2025-12-13T04:27:40Z,ec2.amazonaws.com,DeleteSecurityGroup,ap-south-1,223.178.87.231,APN/1.0 HashiCorp/1.0 Terraform/1.13.4 (+https://www.terraform.io) terraform-provider-aws/6.20.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go-v2/1.39.6 ua/2.1 os/windows lang/go#1.24.8 md/GOOS#windows md/GOARCH#amd64 api/ec2#1.262.0 m/n,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0b0a14b3e3c21b2cd""}]",a500ae13-d70b-42ef-acf4-522ac834e791,036e4dfa-288a-4790-8775-9e0432ee41b0,false,AwsApiCall,845561723983,Management
terraform-admin,AKIA4JX3H7RH5MBWTNE2,2025-12-13T04:27:32Z,ec2.amazonaws.com,DeleteSecurityGroup,ap-south-1,223.178.87.231,APN/1.0 HashiCorp/1.0 Terraform/1.13.4 (+https://www.terraform.io) terraform-provider-aws/6.20.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go-v2/1.39.6 ua/2.1 os/windows lang/go#1.24.8 md/GOOS#windows md/GOARCH#amd64 api/ec2#1.262.0 m/n,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0b0a14b3e3c21b2cd""}]",67d12a9b-43ae-4c1f-8b77-896f38681092,5db1a435-0b5d-4982-b74f-0e979783c464,false,AwsApiCall,845561723983,Management
terraform-admin,AKIA4JX3H7RH5MBWTNE2,2025-12-13T04:27:28Z,ec2.amazonaws.com,DeleteSecurityGroup,ap-south-1,223.178.87.231,APN/1.0 HashiCorp/1.0 Terraform/1.13.4 (+https://www.terraform.io) terraform-provider-aws/6.20.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go-v2/1.39.6 ua/2.1 os/windows lang/go#1.24.8 md/GOOS#windows md/GOARCH#amd64 api/ec2#1.262.0 m/n,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0b0a14b3e3c21b2cd""}]",c4f3b83e-4cbd-4d01-aec2-4c0491076736,ca280a9a-3b32-4e9a-8a30-aeca8e0025a7,false,AwsApiCall,845561723983,Management
terraform-admin,AKIA4JX3H7RH5MBWTNE2,2025-12-13T04:27:25Z,ec2.amazonaws.com,DeleteSecurityGroup,ap-south-1,223.178.87.231,APN/1.0 HashiCorp/1.0 Terraform/1.13.4 (+https://www.terraform.io) terraform-provider-aws/6.20.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go-v2/1.39.6 ua/2.1 os/windows lang/go#1.24.8 md/GOOS#windows md/GOARCH#amd64 api/ec2#1.262.0 m/n,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0b0a14b3e3c21b2cd""}]",f8513730-d999-41be-af8c-7d36d1770cc1,b0c1638e-a864-49ea-928e-53a6044dbaf0,false,AwsApiCall,845561723983,Management
terraform-admin,AKIA4JX3H7RH5MBWTNE2,2025-12-13T04:27:24Z,ec2.amazonaws.com,DeleteSecurityGroup,ap-south-1,223.178.87.231,APN/1.0 HashiCorp/1.0 Terraform/1.13.4 (+https://www.terraform.io) terraform-provider-aws/6.20.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go-v2/1.39.6 ua/2.1 os/windows lang/go#1.24.8 md/GOOS#windows md/GOARCH#amd64 api/ec2#1.262.0 m/n,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0b0a14b3e3c21b2cd""}]",a8199b10-293d-4640-9e52-d9f397e3bc4c,445b59a8-d62c-4c24-a294-c4034f0284af,false,AwsApiCall,845561723983,Management
terraform-admin,AKIA4JX3H7RH5MBWTNE2,2025-12-13T04:27:23Z,ec2.amazonaws.com,DeleteSecurityGroup,ap-south-1,223.178.87.231,APN/1.0 HashiCorp/1.0 Terraform/1.13.4 (+https://www.terraform.io) terraform-provider-aws/6.20.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go-v2/1.39.6 ua/2.1 os/windows lang/go#1.24.8 md/GOOS#windows md/GOARCH#amd64 api/ec2#1.262.0 m/n,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0b0a14b3e3c21b2cd""}]",33a844fa-6587-464c-b725-4bb3343a5423,4e831855-d8a3-4b46-864f-38fa843d888b,false,AwsApiCall,845561723983,Management
terraform-admin,AKIA4JX3H7RH5MBWTNE2,2025-12-13T04:26:23Z,ec2.amazonaws.com,TerminateInstances,ap-south-1,223.178.87.231,APN/1.0 HashiCorp/1.0 Terraform/1.13.4 (+https://www.terraform.io) terraform-provider-aws/6.20.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go-v2/1.39.6 ua/2.1 os/windows lang/go#1.24.8 md/GOOS#windows md/GOARCH#amd64 api/ec2#1.262.0 m/n,,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-098613f12f54bef3b""}]",eab785da-83fc-477f-959d-5313a6caf3b4,14feeedd-46ee-423b-b1c2-c9468750ed82,false,AwsApiCall,845561723983,Management
terraform-admin,AKIA4JX3H7RH5MBWTNE2,2025-12-13T04:26:23Z,ec2.amazonaws.com,TerminateInstances,ap-south-1,223.178.87.231,APN/1.0 HashiCorp/1.0 Terraform/1.13.4 (+https://www.terraform.io) terraform-provider-aws/6.20.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go-v2/1.39.6 ua/2.1 os/windows lang/go#1.24.8 md/GOOS#windows md/GOARCH#amd64 api/ec2#1.262.0 m/n,,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-00a4f300405d659c3""}]",57a7aa5d-6b9a-4a2e-85d3-33ddfb615a41,ca1da3aa-468f-4de2-8680-a5101f811d40,false,AwsApiCall,845561723983,Management
ElasticLoadBalancing,,2025-12-13T04:19:00Z,ec2.amazonaws.com,CreateNetworkInterface,ap-south-1,elasticloadbalancing.amazonaws.com,elasticloadbalancing.amazonaws.com,,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0e60e485b06b7b87e""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-01ae9b9667e9f5b57""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""practice-lab-sg""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0b0a14b3e3c21b2cd""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0c75822164e508c6b""}]",87e2ceb0-e713-407f-837c-6e9ae83ac2fa,1f786db9-6906-4a52-af10-477f695abf77,false,AwsApiCall,845561723983,Management
